   Permno    date           rtn
   14593    20120329      -0.012564
   14593    20120330      -0.016906
   14593    20120402       0.031824
   14593    20120403       0.017280
   14593    20120404      -0.007961
   14593    20120405       0.015009
   14593    20120409       0.004024
   14593    20120410      -0.012244
   14593    20120411      -0.003564
   14593    20120412      -0.005477
   14593    20120413      -0.028165
   14593    20120416      -0.041472
   14593    20120417       0.050971
   14593    20120418      -0.002231
   14593    20120419      -0.034356
   14593    20120420      -0.024615
   14593    20120423      -0.002234
   14593    20120424      -0.019975
   14593    20120425       0.088741
   14593    20120426      -0.003770
   14593    20120427      -0.007734
   14593    20120430      -0.031542
   14593    20120501      -0.003168
   14593    20120502       0.006614
   14593    20120503      -0.007099
   14593    20120504      -0.028480
   14593    20120507       0.007483
   14593    20120508      -0.002283
   14593    20120509       0.001760
   14593    20120510       0.002354
   14593    20120511      -0.006678
   14593    20120514      -0.014981
   14593    20120515      -0.009047
   14593    20120516      -0.012826
   14593    20120517      -0.029218
   14593    20120518       0.000490
   14593    20120521       0.058260
   14593    20120522      -0.007679
   14593    20120523       0.024400
   14593    20120524      -0.009184
   14593    20120525      -0.005360
   14593    20120529       0.017749
   14593    20120530       0.012057
   14593    20120531      -0.002486
   14593    20120601      -0.028975
   14593    20120604       0.005882
   14593    20120605      -0.002587
   14593    20120606       0.015333
   14593    20120607       0.000455
   14593    20120608       0.015042
   14593    20120611      -0.015767
   14593    20120612       0.008736
   14593    20120613      -0.006943
   14593    20120614      -0.001101
   14593    20120615       0.004549
   14593    20120618       0.020292
   14593    20120619       0.002783
   14593    20120620      -0.002841
   14593    20120621      -0.013779
   14593    20120622       0.007669
   14593    20120625      -0.019473
   14593    20120626       0.002208
   14593    20120627       0.004327
   14593    20120628      -0.009487
   14593    20120629       0.026272
   14593    20120702       0.014589
   14593    20120703       0.011628
   14593    20120705       0.017567
   14593    20120706      -0.006656
   14593    20120709       0.013220
   14593    20120710      -0.009252
   14593    20120711      -0.006215
   14593    20120712      -0.009149
   14593    20120713       0.010135
   14593    20120716       0.003207
   14593    20120717       0.000049
   14593    20120718      -0.001120
   14593    20120719       0.013295
   14593    20120720      -0.016311
   14593    20120723      -0.000778
   14593    20120724      -0.004819
   14593    20120725      -0.043184
   14593    20120726      -0.000156
   14593    20120727       0.017882
   14593    20120730       0.016867
   14593    20120731       0.026436
   14593    20120801      -0.006467
   14593    20120802       0.001615
   14593    20120803       0.013014
   14593    20120806       0.011126
   14593    20120807      -0.002628
   14593    20120808      -0.001698
   14593    20120809       0.005679
   14593    20120810       0.001563
   14593    20120813       0.013350
   14593    20120814       0.002683
   14593    20120815      -0.001361
   14593    20120816       0.008735
   14593    20120817       0.018496
   14593    20120820       0.026292
   14593    20120821      -0.013663
   14593    20120822       0.019523
   14593    20120823      -0.009329
   14593    20120824       0.000893
   14593    20120827       0.018784
   14593    20120828      -0.001302
   14593    20120829      -0.001977
   14593    20120830      -0.014252
   14593    20120831       0.002067
   14593    20120904       0.014626
   14593    20120905      -0.007023
   14593    20120906       0.009012
   14593    20120907       0.006166
   14593    20120910      -0.026013
   14593    20120911      -0.003244
   14593    20120912       0.013927
   14593    20120913       0.019693
   14593    20120914       0.012153
   14593    20120917       0.012297
   14593    20120918       0.003042
   14593    20120919       0.000271
   14593    20120920      -0.004843
   14593    20120921       0.001997
   14593    20120924      -0.013291
   14593    20120925      -0.024971
   14593    20120926      -0.012412
   14593    20120927       0.024264
   14593    20120928      -0.020864
   14593    20121001      -0.011565
   14593    20121002       0.002912
   14593    20121003       0.015333
   14593    20121004      -0.006925
   14593    20121005      -0.021311
   14593    20121008      -0.022097
   14593    20121009      -0.003635
   14593    20121010       0.007958
   14593    20121011      -0.019987
   14593    20121012       0.002570
   14593    20121015       0.008013
   14593    20121016       0.023682
   14593    20121017      -0.007970
   14593    20121018      -0.018575
   14593    20121019      -0.036039
   14593    20121022       0.039666
   14593    20121023      -0.032608
   14593    20121024       0.005665
   14593    20121025      -0.011822
   14593    20121026      -0.009086
   14593    20121031      -0.014371
   14593    20121101       0.002049
   14593    20121102      -0.033091
   14593    20121105       0.013559
   14593    20121106      -0.003030
   14593    20121107      -0.038085
   14593    20121108      -0.036294
   14593    20121109       0.017313
   14593    20121112      -0.007732
   14593    20121113       0.000125
   14593    20121114      -0.011085
   14593    20121115      -0.020973
   14593    20121116       0.003915
   14593    20121119       0.072112
   14593    20121120      -0.008514
   14593    20121121       0.001402
   14593    20121123       0.017447
   14593    20121126       0.031549
   14593    20121127      -0.008057
   14593    20121128      -0.003147
   14593    20121129       0.011013
   14593    20121130      -0.006923
   14593    20121203       0.001555
   14593    20121204      -0.017647
   14593    20121205      -0.064346
   14593    20121206       0.015687
   14593    20121207      -0.025573
   14593    20121210      -0.006431
   14593    20121211       0.021832
   14593    20121212      -0.004411
   14593    20121213      -0.017273
   14593    20121214      -0.037562
   14593    20121217       0.017725
   14593    20121218       0.029046
   14593    20121219      -0.014216
   14593    20121220      -0.008702
   14593    20121221      -0.004600
   14593    20121224       0.001614
   14593    20121226      -0.013781
   14593    20121227       0.004017
   14593    20121228      -0.010622
   14593    20121231       0.044317
   14593    20130102       0.031676
   14593    20130103      -0.012630
   14593    20130104      -0.027847
   14593    20130107      -0.005882
   14593    20130108       0.002691
   14593    20130109      -0.015629
   14593    20130110       0.012396
   14593    20130111      -0.006132
   14593    20130114      -0.035652
   14593    20130115      -0.031550
   14593    20130116       0.041509
   14593    20130117      -0.006738
   14593    20130118      -0.005331
   14593    20130122       0.009540
   14593    20130123       0.018295
   14593    20130124      -0.123549
   14593    20130125      -0.023574
   14593    20130128       0.022620
   14593    20130129       0.018763
   14593    20130130      -0.003142
   14593    20130131      -0.002933
   14593    20130201      -0.004105
   14593    20130204      -0.024920
   14593    20130205       0.035106
   14593    20130206      -0.001079
   14593    20130207       0.029562
   14593    20130208       0.014438
   14593    20130211       0.010421
   14593    20130212      -0.025066
   14593    20130213      -0.001902
   14593    20130214      -0.000899
   14593    20130215      -0.013781
   14593    20130219      -0.000369
   14593    20130220      -0.024218
   14593    20130221      -0.006216
   14593    20130222       0.010649
   14593    20130225      -0.017768
   14593    20130226       0.013934
   14593    20130227      -0.009800
   14593    20130228      -0.007131
   14593    20130301      -0.024762
   14593    20130304      -0.024206
   14593    20130305       0.026411
   14593    20130306      -0.012715
   14593    20130307       0.011558
   14593    20130308       0.002643
   14593    20130311       0.014245
   14593    20130312      -0.021559
   14593    20130313      -0.000187
   14593    20130314       0.009688
   14593    20130315       0.025803
   14593    20130318       0.027183
   14593    20130319      -0.002699
   14593    20130320      -0.005303
   14593    20130321       0.001438
   14593    20130322       0.020277
   14593    20130325       0.003615
   14593    20130326      -0.005272
   14593    20130327      -0.019638
   14593    20130328      -0.020837
   14593    20130401      -0.031062
   14593    20130402       0.002056
   14593    20130403       0.005114
   14593    20130404      -0.009884
   14593    20130405      -0.010568
   14593    20130408       0.007112
   14593    20130409       0.001807
   14593    20130410       0.020399
   14593    20130411      -0.003122
   14593    20130412      -0.010430
   14593    20130415      -0.023150
   14593    20130416       0.015220
   14593    20130417      -0.054993
   14593    20130418      -0.026688
   14593    20130419      -0.003877
   14593    20130422       0.020844
   14593    20130423       0.018712
   14593    20130424      -0.001645
   14593    20130425       0.007197
   14593    20130426       0.021610
   14593    20130429       0.030956
   14593    20130430       0.029434
   14593    20130501      -0.007882
   14593    20130502       0.014182
   14593    20130503       0.010011
   14593    20130506       0.023845
   14593    20130507      -0.004454
   14593    20130508       0.011298
   14593    20130509      -0.008667
   14593    20130510      -0.008319
   14593    20130513       0.003908
   14593    20130514      -0.023926
   14593    20130515      -0.033817
   14593    20130516       0.013357
   14593    20130517      -0.003033
   14593    20130520       0.022319
   14593    20130521      -0.007383
   14593    20130522       0.003853
   14593    20130523       0.001781
   14593    20130524       0.006808
   14593    20130528      -0.008337
   14593    20130529       0.007954
   14593    20130530       0.014900
   14593    20130531      -0.004086
   14593    20130603       0.002190
   14593    20130604      -0.003128
   14593    20130605      -0.009348
   14593    20130606      -0.014940
   14593    20130607       0.007643
   14593    20130610      -0.006611
   14593    20130611      -0.002939
   14593    20130612      -0.012363
   14593    20130613       0.008735
   14593    20130614      -0.013568
   14593    20130617       0.004534
   14593    20130618      -0.000532
   14593    20130619      -0.020312
   14593    20130620      -0.014567
   14593    20130621      -0.008008
   14593    20130624      -0.026505
   14593    20130625       0.000224
   14593    20130626      -0.011326
   14593    20130627      -0.010777
   14593    20130628       0.006984
   14593    20130701       0.032003
   14593    20130702       0.022653
   14593    20130703       0.005520
   14593    20130705      -0.008032
   14593    20130708      -0.005678
   14593    20130709       0.017588
   14593    20130710      -0.003836
   14593    20130711       0.015587
   14593    20130712      -0.001821
   14593    20130715       0.002180
   14593    20130716       0.006445
   14593    20130717       0.000267
   14593    20130718       0.003365
   14593    20130719      -0.015768
   14593    20130722       0.003200
   14593    20130723      -0.017171
   14593    20130724       0.051362
   14593    20130725      -0.004563
   14593    20130726       0.005678
   14593    20130729       0.015420
   14593    20130730       0.012350
   14593    20130731      -0.001743
   14593    20130801       0.009162
   14593    20130802       0.012841
   14593    20130805       0.014939
   14593    20130806      -0.008947
   14593    20130807      -0.000580
   14593    20130808      -0.001979
   14593    20130809      -0.014230
   14593    20130812       0.028408
   14593    20130813       0.047522
   14593    20130814       0.018240
   14593    20130815      -0.001184
   14593    20130816       0.008877
   14593    20130819       0.010770
   14593    20130820      -0.013137
   14593    20130821       0.002574
   14593    20130822       0.001194
   14593    20130823      -0.003857
   14593    20130826       0.003892
   14593    20130827      -0.028590
   14593    20130828       0.004720
   14593    20130829       0.001638
   14593    20130830      -0.009119
   14593    20130903       0.002800
   14593    20130904       0.020695
   14593    20130905      -0.006860
   14593    20130906       0.005956
   14593    20130909       0.015957
   14593    20130910      -0.022779
   14593    20130911      -0.054444
   14593    20130912       0.010648
   14593    20130913      -0.016480
   14593    20130916      -0.031792
   14593    20130917       0.011553
   14593    20130918       0.020557
   14593    20130919       0.016398
   14593    20130920      -0.010354
   14593    20130923       0.049699
   14593    20130924      -0.003139
   14593    20130925      -0.015477
   14593    20130926       0.009740
   14593    20130927      -0.007137
   14593    20130930      -0.012429
   14593    20131001       0.023513
   14593    20131002       0.003279
   14593    20131003      -0.012562
   14593    20131004      -0.000786
   14593    20131007       0.009772
   14593    20131008      -0.013962
   14593    20131009       0.011744
   14593    20131010       0.006268
   14593    20131011       0.006482
   14593    20131014       0.006550
   14593    20131015       0.005322
   14593    20131016       0.004881
   14593    20131017       0.006757
   14593    20131018       0.008702
   14593    20131021       0.024508
   14593    20131022      -0.002867
   14593    20131023       0.009796
   14593    20131024       0.013239
   14593    20131025      -0.011190
   14593    20131028       0.007449
   14593    20131029      -0.024908
   14593    20131030       0.015905
   14593    20131031      -0.004180
   14593    20131101      -0.005112
   14593    20131104       0.012922
   14593    20131105      -0.002470
   14593    20131106      -0.002815
   14593    20131107      -0.016179
   14593    20131108       0.015743
   14593    20131111      -0.002905
   14593    20131112       0.001853
   14593    20131113       0.001200
   14593    20131114       0.014455
   14593    20131115      -0.006000
   14593    20131118      -0.012118
   14593    20131119       0.001776
   14593    20131120      -0.008758
   14593    20131121       0.011915
   14593    20131122      -0.002564
   14593    20131125       0.007580
   14593    20131126       0.018444
   14593    20131127       0.023547
   14593    20131129       0.018518
   14593    20131202      -0.008704
   14593    20131203       0.027379
   14593    20131204      -0.002334
   14593    20131205       0.005135
   14593    20131206      -0.013877
   14593    20131209       0.011446
   14593    20131210      -0.001554
   14593    20131211      -0.007409
   14593    20131212      -0.001461
   14593    20131213      -0.010900
   14593    20131216       0.005537
   14593    20131217      -0.004502
   14593    20131218      -0.007604
   14593    20131219      -0.011457
   14593    20131220       0.008375
   14593    20131223       0.038377
   14593    20131224      -0.004245
   14593    20131226      -0.006641
   14593    20131227      -0.006757
   14593    20131230      -0.009945
   14593    20131231       0.011722
