date       ibm      bnd3a
20071109 -0.055186 0.002365633
20071112 0.011928 0.0004252203
20071113 0.037654 -0.003027725
20071114 -0.017384 -0.0001895375
20071115 0.001547 0.006047453
20071116 0.011487 -4.710427e-05
20071119 -0.024525 0.004441579
20071120 0.011739 0.001452739
20071121 -0.011603 0.001731157
20071123 0.017903 4.674645e-05
20071126 -0.01999 0.008958236
20071127 0.018241 -0.004946194
20071128 0.034094 -0.004970781
20071129 0.001211 0.002523484
20071130 -0.021581 -0.0008871665
20071203 0.00618 0.004823217
20071204 0.007559 -0.0005347656
20071205 0.014349 -0.001070390
20071206 0.014238 -0.005111758
20071207 -0.007657 -0.006385448
20071210 0.004869 -0.001154667
20071211 -0.02194 0.008452342
20071212 0.013833 -0.003912066
20071213 -0.002674 -0.004563855
20071214 -0.022278 -0.003495764
20071217 -0.011724 0.002599368
20071218 0.017029 0.004262491
20071219 0.007807 0.002605054
20071220 0.015867 0.002317715
20071221 0.020305 -0.007322601
20071224 0.005403 -0.001933461
20071226 -0.000806 -0.003593894
20071227 -0.017569 0.004325276
20071228 0.004471 0.005386284
20071231 -0.018076 0.00360597
20080102 -0.031545 0.007776342
20080103 0.002006 6.957409e-05
20080104 -0.035939 0.002084975
20080107 -0.010679 0.001526224
20080108 -0.024588 -0.005212629
20080109 0.007378 0.001926045
20080110 0.016377 -0.005462907
20080111 -0.022518 0.003954873
20080114 0.053855 0.001716659
20080115 -0.010687 0.004140314
20080116 -0.001964 -0.001339678
20080117 -0.005215 0.002585353
20080118 0.02275 -0.0009225731
20080122 -0.021083 0.006119182
20080123 0.048212 0.004462199
20080124 0.007634 -0.01016612
20080125 -0.022355 0.003637707
20080128 0.004401 0.0003216912
20080129 0.010669 -0.003521252
20080130 -0.004241 -0.003649386
20080131 0.013819 0.005561146
20080201 0.018392 0.003858437
20080204 -0.010543 -0.002363823
20080205 -0.026962 0.004539106
20080206 -0.009808 -0.001190095
20080207 -0.012067 -0.006202211
20080208 0.009087 0.003427457
20080211 0.018108 0.002018766
20080212 0.01322 -0.003949579
20080213 0.017741 0.0001150338
20080214 -0.021122 -0.006138245
20080215 0.000283 0.001618984
20080219 -0.010927 -0.004957731
20080220 0.027143 -0.001720091
20080221 -0.00853 0.007047507
20080222 0.010661 -0.0007395083
20080225 0.018599 -0.006075381
20080226 0.039062 0.002508829
20080227 0.018185 0.0006957813
20080228 -0.010476 0.006009911
20080229 -0.011975 0.008010785
20080303 0.00325 -0.0005945847
20080304 0.012956 -0.00412608
20080305 -0.002766 -0.006498617
20080306 -0.024872 -9.248341e-05
20080307 0.01262 0.003370115
20080310 0.000614 0.002048827
20080311 0.021752 -0.00868446
20080312 0.004979 0.007579996
20080313 -0.009909 -0.002581836
20080314 -0.005866 0.005409587
20080317 0.002776 0.004100949
20080318 0.024751 -0.003963214
20080319 -0.012415 0.005950355
20080320 0.011886 0.001504857
20080324 0.006169 -0.01007542
20080325 -0.009155 0.0005061893
20080326 -0.008985 0.001448126
20080327 -0.01189 -0.001632166
20080328 -0.008224 0.002321013
20080331 0.004975 0.002865102
20080401 0.011725 -0.006452302
20080402 -0.014422 -0.001936913
20080403 0.010539 0.00117643
20080404 -0.002241 0.007075447
20080407 0.004751 -0.002750718
20080408 -0.000344 0.0006883892
20080409 0.0043 0.005695414
20080410 0.017213 -0.004686633
20080411 -0.023405 0.001419739
20080414 0.011034 -0.0008699236
20080415 -0.000938 -0.003395355
20080416 0.028164 -0.007820921
20080417 0.021665 -0.002411651
20080418 0.010725 0.001322491
20080421 -0.000402 0.002732242
20080422 -0.005468 -0.0007402096
20080423 -0.000566 -0.0005323643
20080424 0.004773 -0.005269462
20080425 -0.008938 -0.001887035
20080428 -0.011293 0.002840845
20080429 0.009532 0.001928103
20080430 -0.017501 0.00407625
20080501 0.024109 0.0003466405
20080502 -0.003479 -0.003309537
20080505 -0.009336 4.636284e-05
20080506 0.006474 -0.002018773
20080507 0.014818 0.00164781
20080508 0.006283 0.003703451
20080509 -0.006884 0.001615957
20080512 0.009512 0.0004381666
20080513 0.010699 -0.007684156
20080514 0.007426 -0.002000140
20080515 0.007371 0.004923373
20080516 -0.004982 0.001018802
20080519 -0.010405 0.001179586
20080520 -0.010357 0.002677810
20080521 -0.012462 -0.002516015
20080522 0.008736 -0.007283556
20080523 -0.00401 0.004714854
20080527 0.025121 -0.004901117
20080528 0.017436 -0.004223502
20080529 0.001312 -0.00299759
20080530 -0.002159 0.002319235
20080602 -0.015993 0.004459342
20080603 0.003769 0.004346772
20080604 -0.002268 -0.002787199
20080605 0.007213 -0.003121581
20080606 -0.027477 0.005096649
20080609 0.007364 -0.004093886
20080610 0.000636 -0.006430439
20080611 -0.021359 0.00138311
20080612 0.004868 -0.006580981
20080613 0.018571 -0.002289978
20080616 0.004439 0.001511502
20080617 -0.012706 0.001674154
20080618 -0.007514 0.004747811
20080619 0.006926 -0.002747222
20080620 -0.018237 0.00277067
20080623 0.005866 -0.002394536
20080624 0 0.003613077
20080625 0.009072 -0.0001405251
20080626 -0.027693 0.001380973
20080627 -0.008916 0.001706026
20080630 -0.012661 0
20080701 0.006243 -0.001822984
20080702 -0.001425 0.002523248
20080703 0.003694 -0.0004434435
20080707 0.016396 0.003937426
20080708 0.019588 0.001487058
20080709 -0.028092 0.002504407
20080710 0.02309 -0.0006486887
20080711 -0.008605 -0.007630428
20080714 -0.004749 0.004450406
20080715 0.013658 0.0009062918
20080716 0.02224 -0.004796396
20080717 0.004605 -0.005312129
20080718 0.026636 -0.001925878
20080721 -0.00947 0.0008694529
20080722 0.010415 -0.001245667
20080723 -0.003692 -0.001953884
20080724 0.003706 0.008073266
20080725 -0.011308 -0.00447449
20080728 -0.017739 0.005315612
20080729 0.011168 -0.0008177475
20080730 0.0094 -0.0002103861
20080731 -0.006829 0.003360877
20080801 -0.01047 0.002164579
20080804 0.007265 -0.000790808
20080805 0.01027 -0.001327171
20080806 0.00613 -0.001935703
20080807 -0.000852 0.007488755
20080808 -0.00186 -0.0006257895
20080811 -0.017157 -0.002786034
20080812 -0.0109 0.004662229
20080813 0.004632 -0.002734395
20080814 0.009062 0.002664969
20080815 -0.004569 0.002334694
20080818 -0.014008 0.001799308
20080819 -0.016293 -0.002492213
20080820 -0.000408 0.001662165
20080821 0.003918 -0.002818074
20080822 0.015774 -0.001805890
20080825 -0.016569 0.005154353
20080826 -0.00293 -0.0002305688
20080827 0.007184 0.001129280
20080828 0.009726 -0.001175400
20080829 -0.022877 -0.000784368
20080902 -0.027273 0.004145561
20080903 -0.000591 0.002135159
20080904 -0.028224 0.001581209
20080905 -0.005826 -0.0008475839
20080908 0.02589 0.0007101866
20080909 -0.019183 0.004273364
20080910 0.026078 -0.002374376
20080911 0.009827 -0.0007317129
20080912 -0.001929 -0.007669383
20080915 -0.031773 -0.001984311
20080916 0.007466 -0.02365094
20080917 -0.039466 -0.005311468
20080918 0.032744 -0.01787111
20080919 0.032401 -0.002714495
20080922 -0.022213 0.00867501
20080923 -0.007314 -0.003808702
20080924 0.009535 0.005227227
20080925 0.031341 -0.01447161
20080926 -0.005745 -0.009010835
20080929 -0.041534 0.007400725
20080930 0.021842 -0.01122049
20081001 -0.058396 -0.006092445
20081002 -0.048942 0.01003518
20081003 -0.012412 0.001744622
20081006 -0.027262 0.005484295
20081007 -0.049394 0.001122526
20081008 -0.053319 -0.01157841
20081009 -0.017118 -0.005542099
20081010 -0.014045 -0.01799956
20081013 0.050826 0.0004798404
20081014 0.015074 0.006317427
20081015 -0.056731 0.004930495
20081016 0.036584 -0.004052741
20081017 -0.008086 -0.006488467
20081020 0.019057 0.003903156
20081021 -0.039455 0.008583529
20081022 -0.059194 0.002140636
20081023 0.008971 0.001590062
20081024 -0.02703 -0.01186194
20081027 -0.029365 -0.003195494
20081028 0.095656 0.0009823802
20081029 0.010541 -0.0007303958
20081030 0.028231 0.0001007760
20081031 0.025141 -0.0004283681
20081103 -0.003119 0.006105777
20081104 0.007769 0.009548456
20081105 -0.037045 0.006874069
20081106 -0.047698 2.464177e-05
20081107 0.013153 -0.002467188
20081110 -0.02782 0.005911056
20081111 -0.013473 0.0001473297
20081112 -0.036258 0.008605568
20081113 0.056057 -0.003560372
20081114 -0.046075 0.003901112
20081117 -0.035479 0.002940142
20081118 0.033557 0.00705982
20081119 -0.051324 0.001733144
20081120 -0.05568 0.003720912
20081121 0.043769 -0.008518472
20081124 0.066907 0.001521317
20081125 0.009513 0.008529502
20081126 0.012647 0.005225807
20081128 -0.000857 0.001830914
20081201 -0.057598 0.009951742
20081202 0.038231 0.000940402
20081203 0.010396 0.002886208
20081204 -0.04004 0.004698631
20081205 0.040677 -0.00331714
20081208 0.052984 -0.002014335
20081209 -0.025572 0.005937649
20081210 0.002056 0.0003262491
20081211 -0.027516 0.003813869
20081212 0.020104 0.001970992
20081215 0.006934 0.00303006
20081216 0.043857 0.009172794
20081217 -0.006482 0.009338837
20081218 -0.021435 0.01098057
20081219 -0.005714 0
20081222 -0.018319 2.242379e-05
20081223 -0.016953 -0.0009646772
20081224 -0.000993 0.001009523
20081226 0.01006 0.002373968
20081229 -0.000984 0.003193714
20081230 0.028308 0.002205073
20081231 0.007301 -0.003298274
20090102 0.038142 -0.007956026
20090105 -0.006295 -0.0006077044
20090106 0.027759 -0.009432858
20090107 -0.016138 0.001113042
20090108 -0.006948 -0.002659727
20090109 -0.028447 0.002182861
20090112 0.011924 0.002268758
20090113 -0.004317 0.0006116832
20090114 -0.025193 -0.0004757212
20090115 0.011179 -0.003313666
20090116 0.00951 0.001658206
20090120 -0.034621 -0.005028509
20090121 0.11515 -0.009764897
20090122 -0.014767 -0.001221578
20090123 -0.006439 -0.003187732
20090126 0.023578 -4.62738e-05
20090127 0.000655 0.007537464
20090128 0.034475 -0.004188150
20090129 -0.024362 -0.007499514
20090130 -0.009296 0.0002323096
20090202 -0.007856 0.005813364
20090203 0.028044 -0.008232026
20090204 -0.006953 -0.003265157
20090205 -0.004524 0.002543076
20090206 0.045774 -0.002870179
20090209 0.007073 -0.0004440964
20090210 -0.036666 0.01111303
20090211 0.020264 0.006774376
20090212 -0.000946 0.001124614
20090213 -0.012938 -0.009541881
20090217 -0.033781 0.01006933
20090218 0.009264 -0.006440061
20090219 -0.028194 -0.008504379
20090220 -0.001574 0.002022574
20090223 -0.04978 0.0006036544
20090224 0.024061 -0.009889985
20090225 -0.005787 -0.01209821
20090226 0.035739 -0.0006645622
20090227 0.034394 -0.003186534
20090302 -0.032381 -0.001525517
20090303 -0.014374 -0.02119096
20090304 0.019597 -0.05514529
20090305 -0.022461 0.0006177288
20090306 -0.01909 -0.0006692235
20090309 -0.027153 -0.004076478
20090310 0.04516 0.006391115
20090311 0.015702 0.00312909
20090312 0.020086 0.02213477
20090313 -0.000442 0.006466374
20090316 0.009517 0.01457608
20090317 0.018527 0.002474066
20090318 -0.010333 0.0226653
20090319 0.007722 -0.000287047
20090320 -0.001619 0.0005261899
20090323 0.06702 0.001672401
20090324 -0.004154 0.003812161
20090325 -0.003561 -0.003096273
20090326 0.008474 0.004332102
20090327 -0.046872 0.0004036902
20090330 0.00393 -2.374197e-05
20090331 0.025074 -0.001496882
20090401 0.007431 0.004294551
20090402 0.032886 -0.006532167
20090403 0.013886 -0.01010763
20090406 -0.006457 -0.001132080
20090407 -0.027668 0.000698669
20090408 0.024709 0.006266151
20090409 0.00504 -0.003212200
20090413 -0.017207 0.006700353
20090414 -0.006803 0.004236286
20090415 -0.004231 0.0007122169
20090416 0.0261 -0.003518535
20090417 -0.001577 -0.003029185
20090420 -0.008295 0.007378
20090421 0.018719 -0.0003083089
20090422 0.002346 -0.004636077
20090423 -0.011019 0.003069348
20090424 -0.013212 -0.00187856
20090427 -0.001299 0.003397848
20090428 0.01991 -0.00413597
20090429 0.0206 -0.0005956565
20090430 -0.007978 0.000548017
20090501 0.013565 -0.0005956849
20090504 0.015104 0.0003812792
20090505 -0.003202 0.001476085
20090506 -0.006424 -0.0005473259
20090507 -0.019404 -0.009398723
20090508 -0.010722 0.0009126499
20090511 0.013893 0.00698534
20090512 0.010107 0.003521968
20090513 -0.016163 0.00492892
20090514 -0.011833 0.0005435361
20090515 0.003167 -0.001702490
20090518 0.031666 -0.005267666
20090519 0.008893 0.001426432
20090520 -0.013838 0.004101524
20090521 -0.011821 -0.006718206
20090522 -0.009045 -0.002217639
20090526 0.030719 -0.002844816
20090527 -0.019901 -0.008848977
20090528 0.017099 0.002508746
20090529 0.015188 0.01996465
20090601 0.019665 -0.01527765
20090602 -0.014211 0.005476321
20090603 -0.003183 0.004497277
20090604 -0.001502 -0.008559798
20090605 0.008558 -0.009358566
20090608 0.002331 0.0003383359
20090609 0.006047 0.001328070
20090610 0.001942 -0.002270861
20090611 0.009691 0.00480138
20090612 -0.010878 0.004419047
20090615 -0.005452 0.006282643
20090616 -0.002788 0.004229843
20090617 -0.002982 0.001161261
20090618 -0.006262 -0.01069172
20090619 -0.004138 0.008059176
20090622 -0.012938 0.006509438
20090623 -0.000765 0.002356602
20090624 -0.002777 -0.001106911
20090625 0.018339 0.006201716
20090626 -0.003583 0.003413292
20090629 0.001419 0.0007465647
20090630 -0.013323 -0.0008399245
20090701 0.004022 -0.00182226
20090702 -0.029664 0.004409765
20090706 -0.000786 -0.0006520727
20090707 -0.014363 0.003697206
20090708 0.004891 0.009609018
20090709 0.013905 -0.007360185
20090710 -0.012245 0.006923318
20090713 0.02767 -0.001449926
20090714 -0.003571 -0.005982993
20090715 0.03845 -0.007862151
20090716 0.031897 0.001982994
20090717 0.043203 -0.004648726
20090720 0.008837 0.005370958
20090721 0.005153 0.00758678
20090722 -0.01256 -0.003844199
20090723 0.012893 -0.008668756
20090724 0.004955 0.002267654
20090727 -8.5e-05 -0.002548546
20090728 -0.002975 0.00191786
20090729 -0.000171 0.003102876
20090730 0.005117 0.003928913
20090731 0.000594 0.01135091
20090803 0.016874 -0.007529827
20090804 -0.002668 -0.001202646
20090805 -0.009448 -0.002363246
20090806 -0.004558 0.001298160
20090807 0.016613 -0.006787567
20090810 -0.00528 0.006671728
20090811 -0.007666 0.003907926
20090812 0.012735 -0.001015979
20090813 0.002431 0.007319632
20090814 -0.008446 0.001947465
20090817 -0.014422 0.00438507
20090818 0.006589 -0.001391090
20090819 0.007991 0.004053844
20090820 0.003205 0.001317374
20090821 0.007987 -0.007495792
20090824 -0.004837 0.005973842
20090825 -0.004107 0.002656225
20090826 0.005386 0.0009970994
20090827 -0.000335 -0.0008837426
20090828 -0.010131 0.00199298
20090831 -0.001438 0.002553356
20090901 -0.011521 -0.0007224129
20090902 -0.005142 0.00542788
20090903 0.002067 -0.001708518
20090904 0.009714 -0.006636893
20090908 -0.002554 -0.001133119
20090909 -0.003414 -0.0008393354
20090910 0.007794 0.008564347
20090911 0.003229 0.001978107
20090914 0.007031 -0.003622010
20090915 0.003954 -0.001353180
20090916 0.020695 0.0001579654
20090917 0.000493 0.004974407
20090918 0.001887 -0.004568325
20090921 -0.004422 -0.0002030205
20090922 0.000329 0.002568552
20090923 -0.006496 0.001079525
20090924 0.000993 0.003634817
20090925 0.001158 0.003152919
20090928 -0.014453 0.002809116
20090929 -0.004358 0.0004674197
20090930 0.006733 -0.001291501
20091001 -0.014296 0.007679881
20091002 0.0095 -0.002701208
20091005 0.006133 -0.000443518
20091006 0.013361 -0.002153857
20091007 0.011784 0.004148141
20091008 -0.003991 -0.004681771
20091009 0.029765 -0.00833031
20091012 0.008814 0.0003587605
20091013 -0.000157 0.00525452
20091014 0.010471 -0.007049611
20091015 -0.002883 -0.001978329
20091016 -0.049539 0.002472300
20091019 0.011674 0.002107860
20091020 -0.00195 0.004380874
20091021 -0.015877 -0.004246481
20091022 0.015057 -8.95937e-05
20091023 -0.018991 -0.003208259
20091026 -0.002077 -0.004030493
20091027 0.004496 0.00640963
20091028 0.007045 0.003602801
20091029 0.011276 -0.005959467
20091030 -0.018393 0.0070534
20091102 -0.000415 -0.001272648
20091103 0.004977 -0.002863793
20091104 0.001073 -0.003209123
20091105 0.014923 0.001055883
20091106 0.007636 0.002265261
20091109 0.020326 0.0008733332
20091110 0.007222 0.0001342913
20091111 0.002206 0.0001118956
20091112 -0.007312 0.001632252
20091113 0.006098 0.001607287
20091116 0.009289 0.006735829
20091117 0.003276 0.001107175
20091118 -0.003732 -0.002282120
20091119 -0.00476 0.002105054
20091120 -0.004548 -0.0007307271
20091123 0.009767 0.0003765019
20091124 -0.002106 0.002764051
20091125 -0.005081 0.002426061
20091127 -0.012414 0.003430535
20091130 0.005171 0.0007899935
20091201 0.012584 -0.003229743
20091202 -0.005706 -0.001365338
20091203 0.002673 -0.003532090
20091204 -0.002352 -0.005899853
20091207 -0.00165 0.001511548
20091208 -0.001889 0.003392653
20091209 0.012539 -0.001018804
20091210 0.007399 -0.003129337
20091211 0.002629 -0.002448145
20091214 0.001928 0.0005569231
20091215 -0.011083 -0.003569679
20091216 0.001712 0.001540987
20091217 -0.010178 0.007182198
20091218 0.004003 -0.002795591
20091221 0.005785 -0.005994647
20091222 0.009949 -0.0023273
20091223 0.000539 0.001410453
20091224 0.004385 -0.004192408
20091228 0.013326 -0.001911466
20091229 -0.003477 0.002136104
20091230 0.005461 0.002109137
20091231 -0.012597 -0.002468583
20100104 0.011841 0.0008983718
20100105 -0.01208 0.006042991
20100106 -0.006496 -0.002591775
20100107 -0.003462 -0.001141617
20100108 0.010035 0.0009402495
20100111 -0.01047 -0.0002237887
20100112 0.007955 0.006091525
20100113 -0.002145 -0.003744238
20100114 0.015972 0.004478068
20100115 -0.004006 0.002663945
20100119 0.017909 -0.002219461
20100120 -0.029 0.002241631
20100121 -0.009597 0.003386195
20100122 -0.027132 0.0001325586
20100125 0.00494 -0.001901688
20100126 -0.002934 0.0002213124
20100127 0.004612 6.638417e-05
20100128 -0.020423 -0.0009519277
20100129 -0.01099 0.003691958
20100201 0.018629 -0.002939196
20100202 0.006898 0.0009954322
20100203 0.001036 -0.004076484
20100204 -0.021168 0.005137187
20100205 0.004228 0.003087307
20100208 -0.008824 -0.001476308
20100209 0.010912 -0.002693812
20100210 -0.003247 -0.003987776
20100211 0.007491 -8.879812e-05
20100212 0.002182 0.002483372
20100216 0.009919 0.002035309
20100217 0.008784 -0.005340437
20100218 0.011715 -0.002246617
20100219 -0.004851 0.001290753
20100222 -0.002673 4.447904e-05
20100223 -0.003074 0.00680418
20100224 0.008936 -2.208846e-05
20100225 -0.004076 0.003571984
20100226 0.000708 0.003449605
20100301 0.011088 -0.001602476
20100302 -0.008945 0.0004392901
20100303 -0.004238 -0.0009666931
20100304 -0.001261 0.001537482
20100305 0.004182 -0.002967263
20100308 -0.006601 2.201213e-05
20100309 -0.006803 0.0004621428
20100310 0.000558 -0.001298945
20100311 0.015762 -0.0003305093
20100312 0.002665 0.0022673
20100315 -0.00086 0.0005715165
20100316 0.006571 0.003290848
20100317 -0.007072 0.0002409032
20100318 0.004853 -0.001358577
20100319 -0.005219 -0.0004605819
20100322 0.002114 0.001512545
20100323 0.010861 -0.0008107901
20100324 -0.006493 -0.00763606
20100325 0.005524 -0.003075258
20100326 0.000155 0.002655456
20100329 -0.005183 -0.0001326055
20100330 0.0014 0.0002430966
20100331 -0.004038 0.003110834
20100401 0 -0.001102026
20100405 0.008577 -0.007681703
20100406 -0.003247 0.001354668
20100407 -0.00349 0.006260875
20100408 -0.006771 -0.0007942637
20100409 0.009012 0.0004413355
20100412 -0.003107 0.002863943
20100413 0.00522 0.001934024
20100414 0.017205 -0.001890027
20100415 -0.002743 0.0008795269
20100416 -0.001986 0.004911106
20100419 0.012248 -0.001992229
20100420 -0.019209 0.0005039053
20100421 -0.005397 0.003760307
20100422 0.001085 -0.00146309
20100423 0.00666 -0.002472460
20100426 0.005693 0.0007664598
20100427 -0.01461 0.007523834
20100428 0.009936 -0.004922256
20100429 0.002767 0.002964968
20100430 -0.011191 0.004019167
20100503 0.004651 -0.002061879
20100504 -0.01142 0.005654567
20100505 -0.005151 0.003493717
20100506 -0.022674 0.009577242
20100507 -0.014687 -0.005409406
20100510 0.034152 -0.006819357
20100511 0.00491 -0.0002590618
20100512 0.04563 -0.002118187
20100513 -0.009044 0.0008867262
20100514 -0.002206 0.00773086
20100517 -0.005717 -2.145163e-05
20100518 -0.003757 0.00383253
20100519 -0.008388 -0.001304408
20100520 -0.039267 0.002052072
20100521 0.013086 0.002963786
20100524 -0.007734 -0.00123562
20100525 0.000562 0.002661076
20100526 -0.01036 -0.005842359
20100527 0.025643 -0.00647918
20100528 -0.008941 0.001655968
20100601 -0.007345 0.002618140
20100602 0.02469 -0.002338831
20100603 0.004317 -0.002925866
20100604 -0.020944 0.01037389
20100607 -0.009179 0.0004263665
20100608 -0.003303 0.0001065632
20100609 0.001455 -0.002069356
20100610 0.030508 -0.006706761
20100611 0.006031 0.007005695
20100614 0.000389 -0.002608009
20100615 0.010039 -0.002271511
20100616 0.004315 0.001886146
20100617 0.004833 0.003612311
20100618 -0.006337 -0.001580116
20100621 0.003842 -0.0004702462
20100622 -0.010333 0.004586137
20100623 0.006264 0.002677947
20100624 -0.014757 -0.0005095325
20100625 -0.008347 0.002269667
20100628 0.014632 0.004102006
20100629 -0.03016 0.003643835
20100630 -0.012871 0.0006305303
20100701 -0.00737 0.001343804
20100702 -0.005793 -0.003299743
20100706 0.01313 0.002942972
20100707 0.028673 -0.002353684
20100708 0.007638 -0.0014528
20100709 -7.8e-05 -0.002003692
20100712 0.005549 0.001835114
20100713 0.014067 -0.003356381
20100714 0.001839 0.003946277
20100715 0 0.004224426
20100716 -0.020578 0.002931878
20100719 0.013747 -0.001443923
20100720 -0.024963 0.002238237
20100721 -0.010115 0.002733468
20100722 0.017562 -0.002065061
20100723 0.007139 -0.003074191
20100726 0.000234 0.0001675463
20100727 0.001713 -0.002999132
20100728 -0.001555 0.003669036
20100729 -0.003192 4.185414e-05
20100730 0.002968 0.004697442
20100802 0.01838 -0.002899369
20100803 -0.002983 0.003628103
20100804 0.006903 -0.00214608
20100805 0.004266 0.001937925
20100806 -0.007889 0.003885356
20100809 0.014292 -0.0004148259
20100810 -0.001212 0.001637561
20100811 -0.015246 0.003721165
20100812 -0.011785 -0.0005160012
20100813 -0.003352 0.002309613
20100816 -0.000782 0.006610576
20100817 0.005322 -0.003402479
20100818 0.007338 0.001087592
20100819 -0.003806 0.003787069
20100820 -0.010861 -0.001185755
20100823 -0.008078 0
20100824 -0.012414 0.005589342
20100825 0.002962 -0.001628698
20100826 -0.019877 0.001994790
20100827 0.015882 -0.007142596
20100830 -0.010663 0.003965339
20100831 -0.002188 0.00421379
20100901 0.021441 -0.006582927
20100902 -0.005804 -0.001862484
20100903 0.020314 -0.003139269
20100907 -0.012776 0.005921481
20100908 0.001032 -0.002884647
20100909 0.002221 -0.006041694
20100910 0.0129 -0.001732924
20100913 0.012657 0.003668594
20100914 -0.005864 0.003757666
20100915 0.004501 -0.002873447
20100916 0.001854 -0.00174863
20100917 0.00401 0.0007615441
20100920 0.01229 0.002773699
20100921 0.001442 0.004217688
20100922 0.00447 0.002448731
20100923 -0.006789 -0.0001019108
20100924 0.018531 -0.002939498
20100927 0.004026 0.005606139
20100928 0.001782 0.002639274
20100929 0.004374 -0.002415681
20100930 -0.009891 -0.0005285735
20101001 0.011182 -0.001220852
20101004 -0.002875 0.001586818
20101005 0.017819 0.001279825
20101006 0.001308 0.003809451
20101007 0.006384 -0.000667631
20101008 0.000937 0.0003035239
20101011 0.005834 0.0003034318
20101012 0.00136 -0.00234894
20101013 0.003718 -0.001054767
20101014 0.00805 -0.002845299
20101015 -0.00311 -0.00411968
20101018 0.012548 0.004770749
20101019 -0.033606 0.001341491
20101020 0.007535 0.0003046335
20101021 0.005465 -0.002398960
20101022 -0.001144 -0.0004886292
20101025 0.001217 0.0009973642
20101026 0.005935 -0.004996798
20101027 0.005403 -0.00272304
20101028 -0.003747 0.001986708
20101029 0.019163 0.003472368
20101101 -0.00195 -0.0002243181
20101102 0.003628 0.002891882
20101103 0.002294 -0.002178317
20101104 0.018173 0.004777937
20101105 0.000886 -0.002945391
20101108 0.001293 -0.001343539
20101109 -0.002185 -0.006068364
20101110 0.002806 0.002170042
20101111 -0.007643 0.0001022443
20101112 -0.011621 -0.005536204
20101115 -0.000696 -0.007657495
20101116 -0.009747 0.003970229
20101117 -0.002039 4.127371e-05
20101118 0.016978 -0.001404263
20101119 0.00478 0.001404263
20101122 0.002344 0.003789912
20101123 -0.015201 0.002484473
20101124 0.018369 -0.00778198
20101126 -0.011659 0.003466136
20101129 -0.008466 0.001708013
20101130 -0.010008 0.002156568
20101201 0.020854 -0.008509462
20101202 0.005332 -0.002133544
20101203 0.001378 0.0004975434
20101206 -0.002683 0.004611209
20101207 -0.00669 -0.01059813
20101208 0.006666 -0.003383462
20101209 -0.00469 0.000982801
20101210 0.003604 -0.001526893
20101213 -0.003729 0.002341677
20101214 0.010674 -0.008030488
20101215 -0.007544 -0.002402783
20101216 -0.001175 0.001602497
20101217 0.003113 0.008392127
20101220 -0.003379 -0.001149750
20101221 0.008512 0.001024387
20101222 0.001441 -0.001359108
20101223 -0.000411 -0.002597894
20101227 -0.00377 0.00257697
20101228 0.002546 -0.006170657
20101229 0.005559 0.007843177
20101230 0.001024 -0.001400546
20101231 0.000614 0.004466529
